59.77, 57.265, 54.76, 52.255, 49.75, 47.245, 44.74, 42.235, 39.73, 37.225, 
34.72, 32.215, 29.71, 27.205, 24.7, 22.195, 19.69, 17.185, 14.68, 12.175, 
9.67, 7.165, 4.66, 2.155, 99.675, 97.17, 94.665, 92.16, 89.655, 87.15, 
84.645, 82.14, 79.635, 77.13, 74.625, 72.12, 69.615, 67.11, 64.605, 62.1, 
59.595, 57.09, 54.585, 52.08, 49.575, 47.07, 44.565, 42.06, 39.555, 37.05, 
34.545, 32.04, 29.535, 27.03, 24.525, 22.02, 19.515, 17.01, 14.505, 12, 
9.495, 6.99, 4.485, 1.98, 99.5, 96.995, 94.49, 91.985, 89.48, 86.975, 
84.47, 81.965, 79.46, 76.955, 74.45, 71.945, 69.44, 66.935, 64.43, 61.925, 
59.42, 56.915, 54.41, 51.905, 49.4, 46.895, 44.39, 41.885, 39.38, 36.875, 
34.37, 31.865, 29.36, 26.855, 24.35, 21.845, 19.34, 16.835, 14.33, 11.825, 
9.32, 6.815, 4.31, 1.805, 99.325, 96.82, 94.315, 91.81, 89.305, 86.8, 
84.295, 81.79, 79.285, 76.78, 74.275, 71.77, 69.265, 66.76, 64.255, 61.75, 
59.245, 56.74, 54.235, 51.73, 49.225, 46.72, 44.215, 41.71, 39.205, 36.7, 
34.195, 31.69, 29.185, 26.68, 24.175, 21.67, 19.165, 16.66, 14.155, 11.65, 
9.145, 6.64, 4.135, 1.63, 99.15, 96.645, 94.14, 91.635, 89.13, 86.625, 
84.12, 81.615, 79.11, 76.605, 74.1, 71.595, 69.09, 66.585, 64.08, 61.575, 
59.07, 56.565, 54.06, 51.555, 49.05, 46.545, 44.04, 41.535, 39.03, 36.525, 
34.02, 31.515, 29.01, 26.505, 24, 21.495, 18.99, 16.485, 13.98, 11.475, 
8.97, 6.465, 3.96, 1.455, 98.975, 96.47, 93.965, 91.46, 88.955, 86.45, 
83.945, 81.44, 78.935, 76.43, 73.925, 71.42, 68.915, 66.41, 63.905, 61.4, 
58.895, 56.39, 53.885, 51.38, 48.875, 46.37, 43.865, 41.36, 38.855, 36.35, 
33.845, 31.34, 28.835, 26.33, 23.825, 21.32, 18.815, 16.31, 13.805, 11.3, 
